,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
96,Sunderland,Leeds,0.4760617242889146,0.9361565231716394,D,0.4974371948107481,0.9338572766893806,D,T Robinson,0.05484852851663072,1.1596908181149432,-0.20046926413958574,0.34095242350492216,-0.02921277005338329,0.9894729924421066,0.6063172905998528,-1.4092789401306012,0.8103100646499737,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
97,Burnley,Preston,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,G Ward,-0.8765415783695518,-0.3242737358710033,-1.416799630829207,-0.6651366950341927,-0.3385244529715575,-0.05207752591800542,-1.243464273942071,-0.6543080793463505,0.8103100646499737,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
98,Norwich,Hull,2.1399667800559947,-0.9155816545305046,H,1.854084089749152,-0.6519380988208883,H,T Nield,0.9862386354028132,1.4070182437792675,1.8267480136764498,0.8439969827744795,-0.02921277005338329,0.4686977332620506,-0.626870419094763,0.8556336422221507,0.8103100646499737,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
99,Portsmouth,Oxford,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,-0.6519380988208883,D,L Smith,1.3587946781572862,0.6650359667862943,1.4213045581132426,-0.16209213576463527,-0.02921277005338329,-0.5728527850980615,1.5312080728708148,-0.27682264895422526,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
100,Coventry,Sheffield Weds,-0.35589080359462555,0.9361565231716394,A,0.4974371948107481,0.9338572766893806,D,D Whitestone,-0.1314294928606058,0.6650359667862943,-1.0113561752659999,0.8439969827744795,0.28009891286479094,1.2498606220321347,-0.010276564247455097,0.47814821183002537,1.577972231160475,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
101,Derby,QPR,0.4760617242889146,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,D Webb,-0.6902635569923153,0.17038111545764553,0.20497419142362136,-0.16209213576463527,0.28009891286479094,-0.5728527850980615,-0.010276564247455097,1.6106045030064011,-0.7250142683710291,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
102,Plymouth,Blackburn,0.4760617242889146,0.01028743432056743,H,0.4974371948107481,-0.6519380988208883,H,J Linington,0.6136825926483402,-0.8189285871996521,1.0158611025500355,0.34095242350492216,-0.9571478188079059,0.9894729924421066,-0.31857349167110904,0.10066278143790006,1.577972231160475,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
103,Sheffield United,Luton,0.4760617242889146,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,J Brooks,0.24112654989386723,-0.5716011615353277,1.0158611025500355,-0.6651366950341927,-0.3385244529715575,-1.0936280442781174,-0.31857349167110904,0.47814821183002537,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
104,Swansea,Stoke,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,A Davies,0.9862386354028132,-0.07694631020667887,0.20497419142362136,0.34095242350492216,-0.9571478188079059,0.4686977332620506,-0.31857349167110904,1.6106045030064011,-1.4926764348815305,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
105,Watford,Middlesbrough,0.4760617242889146,0.01028743432056743,H,-0.8592097001276557,-0.6519380988208883,D,M Donohue,-0.8765415783695518,0.17038111545764553,-0.20046926413958574,0.8439969827744795,1.2080339616193136,-0.31246515550803344,0.2980203631761989,0.10066278143790006,0.8103100646499737,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
106,West Brom,Millwall,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,W Finnie,-0.1314294928606058,-1.0662560128639764,-0.6059127197027928,0.34095242350492216,-0.9571478188079059,0.7290853628520787,-0.31857349167110904,-1.0317935097384758,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
107,Bristol City,Cardiff,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,-0.6519380988208883,D,R Madley,0.4274045712711037,1.1596908181149432,-1.0113561752659999,-0.6651366950341927,-0.9571478188079059,-0.05207752591800542,-0.626870419094763,0.47814821183002537,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
108,Leeds,Sheffield United,0.4760617242889146,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,L Smith,-0.1314294928606058,-1.313583438528301,-0.20046926413958574,-1.6712258135733076,-0.3385244529715575,-0.5728527850980615,0.2980203631761989,-0.6543080793463505,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
109,Cardiff,Plymouth,2.971919307939535,-0.9155816545305046,H,1.854084089749152,-0.6519380988208883,H,A Kitchen,2.1039067636662323,-1.0662560128639764,2.637634924802864,-0.6651366950341927,1.2080339616193136,-0.5728527850980615,0.9146142180235068,-1.4092789401306012,0.8103100646499737,-1.0026733810872872,-0.21566554640687682,3.319482615714863
110,Luton,Watford,1.3080142521724547,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,S Martin,-0.1314294928606058,-0.3242737358710033,0.20497419142362136,-1.1681812543037502,3.373215742046533,2.0310235108022185,1.5312080728708148,-0.27682264895422526,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
111,Oxford,West Brom,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,0.9338572766893806,A,L Doughty,-0.31770751423784227,0.9123633924506187,-0.6059127197027928,-0.16209213576463527,1.5173456445374878,-0.5728527850980615,-0.31857349167110904,1.233119072614276,0.8103100646499737,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
112,Preston,Coventry,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,J Smith,0.7999606140255767,0.4177085411219699,-0.6059127197027928,-1.1681812543037502,0.28009891286479094,-0.05207752591800542,0.9146142180235068,1.6106045030064011,1.577972231160475,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
113,Blackburn,Swansea,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,D Webb,-1.0628195997467882,0.9123633924506187,-0.6059127197027928,-0.6651366950341927,1.2080339616193136,-1.8747909330482015,-0.935167346518417,1.233119072614276,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
114,Middlesbrough,Bristol City,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,2.5196526521996496,A,S Allison,1.1725166567800498,-0.3242737358710033,-1.0113561752659999,-0.16209213576463527,0.5894105957829652,-0.5728527850980615,0.2980203631761989,-1.7867643705227263,2.3456343976709766,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
115,Millwall,Derby,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,-0.6519380988208883,D,S Attwell,0.4274045712711037,-1.313583438528301,0.6104176469868284,-1.1681812543037502,0.28009891286479094,0.4686977332620506,0.9146142180235068,0.10066278143790006,0.04264789813947232,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
116,QPR,Portsmouth,-0.35589080359462555,0.9361565231716394,A,0.4974371948107481,0.9338572766893806,D,J Linington,0.24112654989386723,0.17038111545764553,1.4213045581132426,-0.16209213576463527,-0.02921277005338329,-0.31246515550803344,-0.935167346518417,0.10066278143790006,-0.7250142683710291,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
117,Sheffield Weds,Burnley,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,M Salisbury,-0.1314294928606058,0.9123633924506187,-0.6059127197027928,1.347041542044037,-0.3385244529715575,-0.31246515550803344,1.2229111454471608,-0.6543080793463505,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
118,Stoke,Norwich,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,0.9338572766893806,D,A Backhouse,0.05484852851663072,0.4177085411219699,0.20497419142362136,0.34095242350492216,-1.2664595017260802,-0.8332404146880895,0.6063172905998528,0.8556336422221507,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
119,Hull,Sunderland,-1.1878433314781656,0.01028743432056743,A,-0.8592097001276557,-0.6519380988208883,D,R Madley,-1.0628195997467882,-0.07694631020667887,-1.8222430863924142,-0.6651366950341927,0.28009891286479094,-1.0936280442781174,-0.626870419094763,-0.27682264895422526,-0.7250142683710291,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
120,Cardiff,Portsmouth,0.4760617242889146,-0.9155816545305046,H,1.854084089749152,-0.6519380988208883,H,O Langford,1.9176287422889957,-0.5716011615353277,2.2321914692396567,-0.6651366950341927,-0.6478361358897318,0.2083101036720226,1.8395050002944688,0.10066278143790006,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
121,Leeds,Watford,0.4760617242889146,0.01028743432056743,H,1.854084089749152,-0.6519380988208883,H,A Backhouse,1.9176287422889957,-0.3242737358710033,1.0158611025500355,-0.16209213576463527,-1.2664595017260802,-0.31246515550803344,1.2229111454471608,-0.27682264895422526,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
122,Oxford,Derby,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,-0.6519380988208883,H,G Ward,-0.5039855356150788,1.6543456694435918,-0.6059127197027928,0.34095242350492216,-0.9571478188079059,-1.0936280442781174,-1.551761201365725,0.47814821183002537,-0.7250142683710291,2.191684293173097,-0.21566554640687682,-0.25840283834906114
123,Preston,Norwich,0.4760617242889146,0.9361565231716394,D,1.854084089749152,0.9338572766893806,H,W Finnie,-1.0628195997467882,-0.3242737358710033,-1.0113561752659999,-0.16209213576463527,0.28009891286479094,0.7290853628520787,-0.31857349167110904,-1.0317935097384758,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
124,Sheffield Weds,Swansea,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,M Donohue,-1.0628195997467882,-0.3242737358710033,-1.8222430863924142,-1.1681812543037502,-0.9571478188079059,-1.8747909330482015,0.9146142180235068,0.47814821183002537,-1.4926764348815305,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
125,Stoke,Bristol City,0.4760617242889146,0.9361565231716394,D,1.854084089749152,-0.6519380988208883,H,D Webb,-0.6902635569923153,4.374947351751161,0.6104176469868284,3.359219779122266,-0.3385244529715575,-1.8747909330482015,-0.010276564247455097,3.120546224574902,0.8103100646499737,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
126,QPR,Coventry,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,0.9338572766893806,A,J Bell,0.4274045712711037,-0.5716011615353277,0.20497419142362136,-0.16209213576463527,-1.2664595017260802,0.2083101036720226,0.2980203631761989,-0.6543080793463505,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
127,Blackburn,West Brom,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,J Busby,-1.0628195997467882,-0.3242737358710033,-1.0113561752659999,0.34095242350492216,-0.3385244529715575,-1.3540156738681455,-0.626870419094763,-0.27682264895422526,0.04264789813947232,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
128,Hull,Burnley,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,-0.6519380988208883,H,D Whitestone,-0.5039855356150788,0.17038111545764553,-1.0113561752659999,0.8439969827744795,-2.194394550480603,0.7290853628520787,-0.626870419094763,1.233119072614276,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
129,Luton,Sunderland,-0.35589080359462555,0.9361565231716394,A,-0.8592097001276557,-0.6519380988208883,D,T Nield,0.9862386354028132,-0.3242737358710033,-0.20046926413958574,0.8439969827744795,0.8987222787011393,-0.05207752591800542,1.2229111454471608,-0.6543080793463505,0.04264789813947232,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
130,Millwall,Plymouth,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,S Allison,-0.1314294928606058,-0.3242737358710033,0.6104176469868284,-0.6651366950341927,0.28009891286479094,-0.31246515550803344,-0.010276564247455097,-1.0317935097384758,2.3456343976709766,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
131,Middlesbrough,Sheffield United,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,A Davies,0.7999606140255767,-0.3242737358710033,0.6104176469868284,0.8439969827744795,-1.2664595017260802,-2.1351785626382296,0.6063172905998528,0.47814821183002537,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
132,Portsmouth,Sheffield Weds,-0.35589080359462555,0.9361565231716394,A,0.4974371948107481,-0.6519380988208883,H,T Robinson,-0.8765415783695518,-0.3242737358710033,-1.0113561752659999,-0.16209213576463527,-0.3385244529715575,0.4686977332620506,0.2980203631761989,0.8556336422221507,-0.7250142683710291,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
133,Bristol City,Leeds,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,J Linington,-1.8079316852557343,1.6543456694435918,-1.8222430863924142,0.8439969827744795,-0.02921277005338329,-0.5728527850980615,0.2980203631761989,0.47814821183002537,-0.7250142683710291,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
134,Coventry,Luton,1.3080142521724547,0.9361565231716394,H,-0.8592097001276557,2.5196526521996496,A,R Madley,2.290184785043469,-0.3242737358710033,2.2321914692396567,0.8439969827744795,-0.6478361358897318,0.9894729924421066,1.5312080728708148,0.10066278143790006,0.04264789813947232,0.5945054560429048,-0.21566554640687682,3.319482615714863
135,Watford,Blackburn,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,D England,-0.6902635569923153,0.4177085411219699,-1.416799630829207,-0.6651366950341927,-0.6478361358897318,1.2498606220321347,-0.010276564247455097,-0.6543080793463505,2.3456343976709766,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
136,Burnley,QPR,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,A Kitchen,1.5450726995345228,-2.055565715521274,-0.20046926413958574,-1.6712258135733076,-1.2664595017260802,-0.5728527850980615,3.072692709989085,-1.4092789401306012,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
137,Derby,Hull,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,-0.6519380988208883,D,T Nield,0.05484852851663072,0.17038111545764553,-0.6059127197027928,0.8439969827744795,-0.3385244529715575,-0.31246515550803344,-0.31857349167110904,-0.6543080793463505,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
138,Plymouth,Preston,1.3080142521724547,1.8620256120227114,D,-0.8592097001276557,2.5196526521996496,A,A Davies,-0.31770751423784227,1.4070182437792675,0.6104176469868284,2.3531306605831515,0.28009891286479094,0.9894729924421066,-1.243464273942071,-1.4092789401306012,-1.4926764348815305,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
139,Sheffield United,Stoke,0.4760617242889146,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,B Toner,0.9862386354028132,-0.8189285871996521,0.6104176469868284,-0.16209213576463527,0.28009891286479094,0.4686977332620506,-0.31857349167110904,-0.6543080793463505,1.577972231160475,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
140,Sunderland,Oxford,0.4760617242889146,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,O Langford,-0.1314294928606058,-1.313583438528301,0.6104176469868284,-0.6651366950341927,-0.6478361358897318,-1.0936280442781174,0.6063172905998528,-1.0317935097384758,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
141,Swansea,Millwall,-1.1878433314781656,0.01028743432056743,A,-0.8592097001276557,-0.6519380988208883,D,J Busby,0.6136825926483402,-1.0662560128639764,0.20497419142362136,-0.6651366950341927,0.5894105957829652,0.4686977332620506,1.2229111454471608,0.47814821183002537,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
142,West Brom,Cardiff,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,J Smith,0.9862386354028132,-1.313583438528301,-0.20046926413958574,-1.6712258135733076,-0.6478361358897318,1.5102482516221627,1.8395050002944688,-1.4092789401306012,1.577972231160475,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
143,Norwich,Middlesbrough,1.3080142521724547,1.8620256120227114,D,0.4974371948107481,4.105448027709919,A,J Bell,-0.8765415783695518,0.9123633924506187,-0.6059127197027928,2.3531306605831515,1.2080339616193136,-1.3540156738681455,-0.935167346518417,-1.0317935097384758,0.04264789813947232,0.5945054560429048,4.636809247747852,-0.25840283834906114
144,Luton,West Brom,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,0.9338572766893806,A,D Whitestone,-0.1314294928606058,-0.07694631020667887,0.20497419142362136,-0.16209213576463527,-0.3385244529715575,0.2083101036720226,-0.010276564247455097,-0.6543080793463505,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
145,Blackburn,Sheffield United,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,O Langford,-0.8765415783695518,2.396327946436565,-1.8222430863924142,2.856175219852709,-0.02921277005338329,0.4686977332620506,-0.31857349167110904,1.233119072614276,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
146,Oxford,Swansea,-0.35589080359462555,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,M Salisbury,-0.8765415783695518,1.4070182437792675,-1.0113561752659999,0.8439969827744795,1.2080339616193136,-1.0936280442781174,-1.551761201365725,1.233119072614276,-0.7250142683710291,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
147,Stoke,Derby,0.4760617242889146,0.01028743432056743,H,0.4974371948107481,-0.6519380988208883,H,J Smith,-0.1314294928606058,-0.3242737358710033,-0.20046926413958574,-0.16209213576463527,-0.3385244529715575,0.4686977332620506,0.9146142180235068,-0.27682264895422526,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
148,Cardiff,Norwich,0.4760617242889146,0.01028743432056743,H,-0.8592097001276557,-0.6519380988208883,D,L Smith,-0.5039855356150788,1.4070182437792675,0.20497419142362136,1.347041542044037,-0.02921277005338329,0.7290853628520787,-0.626870419094763,-0.27682264895422526,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
149,Hull,Portsmouth,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,-0.6519380988208883,H,A Backhouse,-0.6902635569923153,-0.3242737358710033,-0.6059127197027928,0.8439969827744795,0.28009891286479094,-1.3540156738681455,-0.31857349167110904,-0.6543080793463505,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
150,Leeds,Plymouth,1.3080142521724547,-0.9155816545305046,H,3.210730984687556,-0.6519380988208883,H,D Webb,1.7313507209117591,-2.550220566849923,1.0158611025500355,-1.6712258135733076,-0.02921277005338329,0.7290853628520787,0.9146142180235068,-1.7867643705227263,-1.4926764348815305,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
151,Middlesbrough,Coventry,-1.1878433314781656,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,T Bramall,-0.8765415783695518,-0.07694631020667887,-1.416799630829207,0.34095242350492216,-2.194394550480603,-0.05207752591800542,-0.010276564247455097,1.233119072614276,-0.7250142683710291,0.5945054560429048,4.636809247747852,-0.25840283834906114
152,Preston,Bristol City,-0.35589080359462555,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,G Eltringham,0.05484852851663072,-1.313583438528301,-1.0113561752659999,-0.16209213576463527,-0.02921277005338329,2.0310235108022185,-0.626870419094763,-1.4092789401306012,1.577972231160475,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
153,QPR,Sunderland,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,B Toner,0.6136825926483402,-0.5716011615353277,-0.6059127197027928,-1.1681812543037502,0.28009891286479094,-0.5728527850980615,-0.010276564247455097,0.47814821183002537,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,3.319482615714863
154,Sheffield Weds,Watford,0.4760617242889146,4.639632878575927,A,0.4974371948107481,0.9338572766893806,D,S Allison,0.05484852851663072,1.4070182437792675,0.6104176469868284,2.3531306605831515,0.8987222787011393,0.9894729924421066,-0.010276564247455097,-1.0317935097384758,0.8103100646499737,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
155,Millwall,Burnley,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,G Ward,-0.31770751423784227,-0.5716011615353277,-0.6059127197027928,-1.6712258135733076,1.826657327455662,-0.05207752591800542,-1.243464273942071,-0.6543080793463505,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
156,Bristol City,Sheffield United,-0.35589080359462555,0.9361565231716394,A,-0.8592097001276557,-0.6519380988208883,D,J Busby,-0.31770751423784227,0.17038111545764553,-1.0113561752659999,0.34095242350492216,-0.9571478188079059,-0.05207752591800542,-1.243464273942071,0.10066278143790006,-1.4926764348815305,-0.2040839625221912,4.636809247747852,-0.25840283834906114
157,Oxford,Hull,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,W Finnie,-1.8079316852557343,0.4177085411219699,-1.0113561752659999,-0.6651366950341927,-0.9571478188079059,-0.5728527850980615,-1.243464273942071,0.47814821183002537,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
158,QPR,Middlesbrough,-0.35589080359462555,2.7878947008737835,A,-0.8592097001276557,2.5196526521996496,A,O Langford,-1.2490976211240248,0.4177085411219699,0.20497419142362136,2.3531306605831515,-0.9571478188079059,-0.31246515550803344,0.6063172905998528,0.10066278143790006,-1.4926764348815305,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
159,Sheffield Weds,Norwich,0.4760617242889146,-0.9155816545305046,H,1.854084089749152,-0.6519380988208883,H,S Martin,-0.31770751423784227,-1.313583438528301,0.20497419142362136,-0.16209213576463527,-1.5757711846442544,0.9894729924421066,-1.243464273942071,0.10066278143790006,-1.4926764348815305,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
160,Plymouth,Portsmouth,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,J Bell,-0.6902635569923153,0.9123633924506187,-0.20046926413958574,0.34095242350492216,-0.9571478188079059,2.291411140392247,-0.31857349167110904,0.47814821183002537,1.577972231160475,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
161,Swansea,Watford,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,J Smith,-0.31770751423784227,-0.8189285871996521,-0.6059127197027928,-1.6712258135733076,-0.6478361358897318,-0.5728527850980615,-0.010276564247455097,1.233119072614276,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
162,Blackburn,Stoke,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,-0.6519380988208883,D,A Davies,2.1039067636662323,1.1596908181149432,1.4213045581132426,1.8500861013135943,-0.9571478188079059,-1.0936280442781174,0.9146142180235068,-0.27682264895422526,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
163,Coventry,Derby,-0.35589080359462555,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,J Linington,-0.5039855356150788,-1.8082382898569498,-0.6059127197027928,-1.1681812543037502,-1.8850828675624285,-0.31246515550803344,0.9146142180235068,0.47814821183002537,-1.4926764348815305,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
164,Millwall,Leeds,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,L Doughty,-1.4353756425012614,0.9123633924506187,-0.6059127197027928,0.34095242350492216,-0.02921277005338329,0.4686977332620506,-1.243464273942071,2.743060794182777,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
165,Luton,Cardiff,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,M Donohue,-1.0628195997467882,-0.07694631020667887,-0.6059127197027928,-0.16209213576463527,0.28009891286479094,0.2083101036720226,-0.010276564247455097,0.47814821183002537,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
166,Preston,Sunderland,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,L Smith,0.05484852851663072,-0.07694631020667887,-1.0113561752659999,-0.6651366950341927,2.7545923762101845,-0.31246515550803344,-0.626870419094763,-0.27682264895422526,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
167,West Brom,Burnley,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,T Nield,-0.5039855356150788,0.4177085411219699,-1.416799630829207,0.34095242350492216,-1.5757711846442544,2.0310235108022185,-1.243464273942071,1.233119072614276,0.8103100646499737,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
168,Watford,Oxford,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,A Backhouse,0.4274045712711037,-0.07694631020667887,1.4213045581132426,-0.16209213576463527,0.28009891286479094,-1.0936280442781174,1.5312080728708148,-0.27682264895422526,2.3456343976709766,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
169,Cardiff,Blackburn,-0.35589080359462555,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,G Ward,1.1725166567800498,-0.07694631020667887,1.4213045581132426,1.8500861013135943,-0.02921277005338329,-1.6144033034581735,1.8395050002944688,-1.4092789401306012,-1.4926764348815305,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
170,Middlesbrough,Luton,2.971919307939535,0.01028743432056743,H,1.854084089749152,-0.6519380988208883,H,T Harrington,-0.5039855356150788,-1.313583438528301,0.6104176469868284,-0.16209213576463527,-1.5757711846442544,0.7290853628520787,-1.551761201365725,-1.4092789401306012,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
171,Stoke,Millwall,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,0.9338572766893806,A,J Bell,-1.0628195997467882,-0.8189285871996521,-0.6059127197027928,-1.1681812543037502,0.5894105957829652,-1.0936280442781174,0.9146142180235068,-1.0317935097384758,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
172,Derby,Plymouth,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,0.9338572766893806,D,S Hooper,1.1725166567800498,-1.313583438528301,-0.20046926413958574,-0.6651366950341927,-1.2664595017260802,-0.31246515550803344,0.6063172905998528,-0.6543080793463505,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
173,Leeds,QPR,0.4760617242889146,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,M Donohue,1.3587946781572862,-1.313583438528301,0.6104176469868284,-1.6712258135733076,0.28009891286479094,0.2083101036720226,0.2980203631761989,-1.4092789401306012,-0.7250142683710291,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
174,Norwich,Bristol City,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,F Hallam,-0.8765415783695518,-0.3242737358710033,-0.6059127197027928,-0.6651366950341927,1.5173456445374878,-1.0936280442781174,-0.935167346518417,-0.6543080793463505,0.04264789813947232,-1.8012627996523831,-0.21566554640687682,-0.25840283834906114
