Unnamed: 0,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
70,15,10,-0.3558908035946255,-0.9155816545305046,0,-0.8592097001276557,-0.6519380988208883,2,7,0.6136825926483402,1.6543456694435918,-0.2004692641395857,0.3409524235049221,-0.6478361358897318,-0.8332404146880895,-0.318573491671109,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
71,1,18,-1.1878433314781656,-0.9155816545305046,2,-0.8592097001276557,-0.6519380988208883,2,11,-1.2490976211240248,-1.0662560128639764,0.2049741914236213,-0.1620921357646352,-0.3385244529715575,0.9894729924421066,-0.626870419094763,-0.2768226489542252,1.577972231160475,1.3930948746080007,4.636809247747852,3.319482615714863
72,19,14,1.3080142521724547,0.0102874343205674,0,0.4974371948107481,-0.6519380988208883,0,6,0.9862386354028132,1.4070182437792675,0.6104176469868284,-0.6651366950341927,-2.194394550480603,0.2083101036720226,-0.935167346518417,3.875517085359153,-0.7250142683710291,1.3930948746080007,-0.2156655464068768,-0.2584028383490611
73,0,20,0.4760617242889146,-0.9155816545305046,0,-0.8592097001276557,-0.6519380988208883,2,30,0.9862386354028132,-1.0662560128639764,3.043078380366071,-1.1681812543037502,1.5173456445374878,-0.3124651555080334,0.6063172905998528,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,3.319482615714863
74,13,7,0.4760617242889146,1.8620256120227117,1,-0.8592097001276557,0.9338572766893806,1,4,0.4274045712711037,-0.0769463102066788,0.2049741914236213,0.8439969827744795,0.5894105957829652,-1.3540156738681457,0.9146142180235068,0.1006627814379,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
75,10,8,1.3080142521724547,0.9361565231716394,0,1.854084089749152,-0.6519380988208883,0,26,-0.3177075142378422,0.4177085411219699,0.2049741914236213,-0.1620921357646352,-0.0292127700533832,0.4686977332620506,-0.318573491671109,-0.2768226489542252,2.3456343976709766,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
76,3,17,2.1399667800559947,0.0102874343205674,0,1.854084089749152,0.9338572766893806,0,16,0.7999606140255767,1.4070182437792675,1.8267480136764496,0.8439969827744795,-0.6478361358897318,-0.0520775259180054,0.2980203631761989,0.1006627814379,0.8103100646499737,1.3930948746080007,-0.2156655464068768,-0.2584028383490611
77,4,9,1.3080142521724547,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,9,-0.1314294928606058,-0.8189285871996521,1.4213045581132426,-0.6651366950341927,1.5173456445374878,0.7290853628520787,0.2980203631761989,-0.6543080793463505,-0.7250142683710291,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
78,5,22,0.4760617242889146,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,18,2.290184785043469,-0.8189285871996521,1.8267480136764496,-1.1681812543037502,-0.3385244529715575,1.2498606220321349,0.2980203631761989,-1.0317935097384758,1.577972231160475,3.7888631303032887,-0.2156655464068768,-0.2584028383490611
79,6,21,1.3080142521724547,0.0102874343205674,0,1.854084089749152,-0.6519380988208883,0,31,0.0548485285166307,0.1703811154576455,0.6104176469868284,0.3409524235049221,1.5173456445374878,-0.5728527850980615,-0.935167346518417,1.233119072614276,0.0426478981394723,-0.2040839625221912,4.636809247747852,-0.2584028383490611
80,7,11,-1.1878433314781656,-0.9155816545305046,2,-0.8592097001276557,-0.6519380988208883,2,28,-1.9942097066329707,0.9123633924506188,-1.416799630829207,-1.1681812543037502,-0.957147818807906,0.2083101036720226,-1.243464273942071,0.4781482118300253,-0.7250142683710291,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
81,14,1,-1.1878433314781656,-0.9155816545305046,2,-0.8592097001276557,-0.6519380988208883,2,11,-0.8765415783695518,0.4177085411219699,-1.011356175266,0.3409524235049221,0.2800989128647909,1.7706358812121907,2.7643957825654306,1.6106045030064011,0.0426478981394723,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
82,22,2,0.4760617242889146,0.0102874343205674,0,0.4974371948107481,-0.6519380988208883,0,2,-0.1314294928606058,1.6543456694435918,0.2049741914236213,0.8439969827744795,-0.0292127700533832,-0.3124651555080334,-0.626870419094763,0.4781482118300253,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
83,21,3,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,-0.6519380988208883,0,7,-1.2490976211240248,1.1596908181149432,-1.011356175266,1.347041542044037,-0.3385244529715575,0.7290853628520787,-0.935167346518417,1.233119072614276,-0.7250142683710291,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
84,17,10,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,1,-0.5039855356150788,-0.8189285871996521,-0.6059127197027928,-1.6712258135733076,0.8987222787011393,-1.0936280442781174,0.2980203631761989,-1.4092789401306012,-0.7250142683710291,-1.8012627996523831,-0.2156655464068768,-0.2584028383490611
85,2,16,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,9,-0.6902635569923153,0.1703811154576455,0.2049741914236213,0.8439969827744795,0.8987222787011393,-0.0520775259180054,-0.318573491671109,0.4781482118300253,-0.7250142683710291,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
